,label,qualidade,Area,id_gh2ax,id_ku80,id_fak,id_dapi,tto,prot,image,nucleo
1964,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_16.tif,bom,2.649,67575.573,15773.086,30415.697,411967.952,dox_pf,ku80,04,0
1965,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_17.tif,bom,3.259,88024.023,10553.668,59232.492,256285.513,dox_pf,ku80,04,0
1966,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_18.tif,bom,2.292,41218.943,11527.28,29219.577,232513.421,dox_pf,ku80,04,0
1967,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_19.tif,bom,2.785,60176.143,10455.307,41112.503,259976.458,dox_pf,ku80,04,0
1968,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_2.tif,bom,3.437,72901.46,13654.078,43396.679,288988.679,dox_pf,ku80,04,0
1969,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_20.tif,bom,3.015,66953.995,9937.932,51363.256,205572.84,dox_pf,ku80,04,0
1970,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_21.tif,bom,3.085,69292.005,15550.651,38643.509,279082.29,dox_pf,ku80,04,0
1971,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_22.tif,bom,3.2,75327.754,13719.335,50302.833,395740.02,dox_pf,ku80,04,0
1972,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_23.tif,bom,2.496,51133.459,7189.323,42539.061,174105.693,dox_pf,ku80,04,0
1973,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_24.tif,bom,2.573,53282.142,13668.781,34520.22,298908.66,dox_pf,ku80,04,0
1974,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_25.tif,bom,3.649,85269.957,17200.773,53958.717,383327.816,dox_pf,ku80,04,0
1975,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_26.tif,bom,2.547,67287.852,12940.475,40576.79,287114.092,dox_pf,ku80,04,0
1976,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_27.tif,bom,2.439,41232.843,8707.049,34924.429,218808.037,dox_pf,ku80,04,0
1977,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_28.tif,bom,2.378,57158.217,11173.424,27406.966,268027.255,dox_pf,ku80,04,0
1978,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_29.tif,bom,3.852,94507.169,17056.063,50104.23,409170.427,dox_pf,ku80,04,0
1979,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_3.tif,bom,3.044,63893.907,10152.638,50328.374,242823.994,dox_pf,ku80,04,0
1980,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_30.tif,bom,3.471,93864.713,17444.107,54176.234,395546.356,dox_pf,ku80,04,0
1981,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_31.tif,bom,5.683,182907.823,20649.131,78170.29,582925.342,dox_pf,ku80,04,0
1982,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_32.tif,bom,2.395,75217.854,9595.379,36245.484,210787.713,dox_pf,ku80,04,0
1983,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_33.tif,bom,3.171,80423.422,11259.366,37780.952,409031.429,dox_pf,ku80,04,0
1984,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_34.tif,bom,2.944,66992.87,12321.635,33919.817,387835.479,dox_pf,ku80,04,0
1985,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_35.tif,bom,2.638,55507.522,12117.668,41076.04,316462.173,dox_pf,ku80,04,0
1986,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_36.tif,bom,3.259,87968.006,13117.959,47982.274,344738.812,dox_pf,ku80,04,0
1987,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_37.tif,bom,2.649,57547.025,9834.875,36268.777,320857.423,dox_pf,ku80,04,0
1988,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_38.tif,bom,2.595,41854.635,12038.271,40077.515,202640.324,dox_pf,ku80,04,0
1989,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_39.tif,bom,4.734,94145.099,19654.765,58557.797,513877.971,dox_pf,ku80,04,0
1990,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_4.tif,bom,5.352,134577.559,18856.849,76199.324,402194.932,dox_pf,ku80,04,0
1991,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_40.tif,bom,3.144,69496.197,10615.818,45588.343,303467.883,dox_pf,ku80,04,0
1992,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_41.tif,bom,2.487,27731.392,10531.138,42287.96,215740.109,dox_pf,ku80,04,0
1993,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_42.tif,bom,4.878,112283.552,15229.278,64647.653,440696.375,dox_pf,ku80,04,0
1994,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_43.tif,bom,2.545,45489.756,9970.861,40425.401,201420.513,dox_pf,ku80,04,0
1995,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_44.tif,bom,2.919,78973.259,13590.815,47635.043,270433.613,dox_pf,ku80,04,0
1996,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_45.tif,bom,2.903,83675.527,12263.495,48976.115,231521.318,dox_pf,ku80,04,0
1997,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_5.tif,bom,2.295,61346.776,13251.098,29894.31,240479.341,dox_pf,ku80,04,0
1998,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_6.tif,bom,4.185,118993.288,15958.172,68870.969,354925.382,dox_pf,ku80,04,0
1999,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_7.tif,bom,2.345,59487.055,12669.75,35370.674,289553.13,dox_pf,ku80,04,0
2000,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_8.tif,bom,2.287,33466.487,11499.225,23513.187,278838.582,dox_pf,ku80,04,0
2001,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_9.tif,bom,2.919,76616.085,13997.391,38978.106,330480.771,dox_pf,ku80,04,0
2002,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_0.tif,bom,4.325,95134.621,14229.741,67605.99,246787.073,dox_pf,ku80,04,1
2003,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_1.tif,bom,2.492,60989.709,9676.108,45470.808,238822.121,dox_pf,ku80,04,1
2004,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_10.tif,bom,3.593,63880.342,7776.751,55975.136,206520.369,dox_pf,ku80,04,1
2005,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_11.tif,bom,4.089,87341.011,14332.869,61612.406,279161.622,dox_pf,ku80,04,1
2006,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_12.tif,bom,2.919,40966.361,11474.365,42816.351,253634.895,dox_pf,ku80,04,1
2007,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_13.tif,bom,4.641,96300.483,13652.385,60563.384,316726.277,dox_pf,ku80,04,1
2008,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_14.tif,bom,3.26,73334.911,15021.555,41714.754,353176.192,dox_pf,ku80,04,1
2009,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_15.tif,bom,3.144,62742.489,15157.083,39841.964,306815.495,dox_pf,ku80,04,1
2010,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_16.tif,bom,2.547,34814.029,8619.982,32021.365,166932.944,dox_pf,ku80,04,1
2011,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_17.tif,bom,1.962,32303.2,8473.045,39429.812,222532.908,dox_pf,ku80,04,1
2012,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_18.tif,bom,3.995,108191.416,11083.587,55590.877,255367.721,dox_pf,ku80,04,1
2013,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_19.tif,bom,3.085,59411.111,10697.425,38543.625,196074.119,dox_pf,ku80,04,1
2014,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_2.tif,bom,4.798,123012.835,16576.914,87130.211,335040.394,dox_pf,ku80,04,1
2015,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_20.tif,bom,2.751,45787.646,9905.875,33009.362,292778.76,dox_pf,ku80,04,1
2016,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_21.tif,bom,3.514,73225.676,10916.148,51105.494,261805.93,dox_pf,ku80,04,1
2017,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_22.tif,bom,2.292,33207.432,7789.487,26993.165,237020.224,dox_pf,ku80,04,1
2018,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_23.tif,bom,3.431,78959.175,18815.634,41984.539,367388.627,dox_pf,ku80,04,1
2019,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_24.tif,bom,2.545,51918.647,10193.015,43389.765,164493.575,dox_pf,ku80,04,1
2020,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_25.tif,bom,4.002,107025.667,14273.238,52815.898,324847.532,dox_pf,ku80,04,1
2021,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_26.tif,bom,2.547,39186.33,13298.427,32603.489,350257.058,dox_pf,ku80,04,1
2022,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_27.tif,bom,2.637,46026.016,10087.94,33843.624,251806.388,dox_pf,ku80,04,1
2023,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_28.tif,bom,2.919,47272.801,10427.108,41820.276,251927.446,dox_pf,ku80,04,1
2024,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_29.tif,bom,4.189,110958.245,14021.756,70392.461,336291.032,dox_pf,ku80,04,1
2025,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_3.tif,bom,2.492,56325.204,9894.161,37667.435,233689.864,dox_pf,ku80,04,1
2026,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_30.tif,bom,3.431,79418.248,11932.937,43365.841,245675.404,dox_pf,ku80,04,1
2027,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_31.tif,bom,3.545,77473.319,13440.367,45960.199,339280.765,dox_pf,ku80,04,1
2028,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_32.tif,bom,2.726,52222.04,11371.109,41131.905,242844.81,dox_pf,ku80,04,1
2029,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_33.tif,bom,2.963,54585.181,11741.832,44980.104,229126.526,dox_pf,ku80,04,1
2030,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_34.tif,bom,2.687,36902.87,9361.677,39441.989,209703.675,dox_pf,ku80,04,1
2031,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_35.tif,bom,2.794,59620.448,10164.476,34864.666,240762.726,dox_pf,ku80,04,1
2032,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_36.tif,bom,2.295,35503.704,7532.837,23466.055,147677.018,dox_pf,ku80,04,1
2033,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_37.tif,bom,2.81,68768.159,8871.262,43441.366,218330.73,dox_pf,ku80,04,1
2034,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_38.tif,bom,2.479,49347.864,9166.226,38705.166,226806.587,dox_pf,ku80,04,1
2035,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_39.tif,bom,3.805,71712.398,10141.556,67776.927,243360.764,dox_pf,ku80,04,1
2036,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_4.tif,bom,2.969,71578.954,11790.979,59383.979,265930.636,dox_pf,ku80,04,1
2037,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_40.tif,bom,2.7,39306.384,9624.599,47832.333,160722.769,dox_pf,ku80,04,1
2038,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_5.tif,bom,3.256,94070.32,11045.286,55914.973,283375.754,dox_pf,ku80,04,1
2039,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_6.tif,bom,4.326,106687.959,13701.812,62585.535,328435.713,dox_pf,ku80,04,1
2040,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_7.tif,bom,3.711,75784.89,12545.535,55322.28,216701.539,dox_pf,ku80,04,1
2041,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_8.tif,bom,3.636,83641.495,15727.867,57164.68,309657.74,dox_pf,ku80,04,1
2042,dox-PF-h2ax-647-ku80-564-fak-488-dapi-04_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_9.tif,bom,3.617,95804.282,16054.12,54189.899,344454.799,dox_pf,ku80,04,1
2043,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_0.tif,bom,2.963,53350.072,18643.944,35507.092,263445.683,dox_pf,ku80,05,0
2044,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_1.tif,bom,2.345,40515.814,12060.862,34507.608,241851.565,dox_pf,ku80,05,0
2045,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_10.tif,bom,2.834,63604.211,19111.643,42698.001,217434.912,dox_pf,ku80,05,0
2046,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_11.tif,bom,2.503,45360.123,13603.303,32956.219,196094.827,dox_pf,ku80,05,0
2047,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_12.tif,bom,2.859,38985.998,17906.512,39637.633,156756.981,dox_pf,ku80,05,0
2048,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_13.tif,bom,2.479,37626.677,14653.659,38743.157,191209.889,dox_pf,ku80,05,0
2049,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_14.tif,bom,2.954,50291.157,16671.088,46299.453,246771.22,dox_pf,ku80,05,0
2050,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_15.tif,bom,2.439,32027.894,16949.475,35576.39,147240.458,dox_pf,ku80,05,0
2051,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_16.tif,bom,2.802,52653.905,16468.754,38249.435,199811.394,dox_pf,ku80,05,0
2052,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_17.tif,bom,2.492,37995.553,12851.675,27954.189,106431.493,dox_pf,ku80,05,0
2053,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_18.tif,bom,2.598,43725.488,14390.797,41039.335,149258.952,dox_pf,ku80,05,0
2054,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_19.tif,bom,5.352,102933.699,23938.726,75337.126,339875.149,dox_pf,ku80,05,0
2055,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_2.tif,bom,2.386,36548.833,15826.917,31277.856,215164.037,dox_pf,ku80,05,0
2056,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_20.tif,bom,2.751,40576.676,17073.044,35983.225,150713.946,dox_pf,ku80,05,0
2057,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_21.tif,bom,4.945,141231.657,29162.652,74794.269,339511.709,dox_pf,ku80,05,0
2058,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_22.tif,bom,2.954,49098.598,18948.87,33072.459,156938.139,dox_pf,ku80,05,0
2059,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_23.tif,bom,3.911,55120.055,19075.669,48836.322,216717.781,dox_pf,ku80,05,0
2060,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_24.tif,bom,2.394,50688.825,14761.192,39528.09,170230.586,dox_pf,ku80,05,0
2061,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_25.tif,bom,2.911,63548.099,18808.123,46266.133,186194.532,dox_pf,ku80,05,0
2062,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_26.tif,bom,3.497,77898.734,20816.35,50557.025,246786.855,dox_pf,ku80,05,0
2063,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_27.tif,bom,2.394,45969.267,13823.813,42110.041,156340.367,dox_pf,ku80,05,0
2064,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_28.tif,bom,2.834,46773.66,18503.55,32106.01,210786.878,dox_pf,ku80,05,0
2065,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_29.tif,bom,2.859,40301.824,21039.149,41490.911,216390.57,dox_pf,ku80,05,0
2066,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_3.tif,bom,2.757,39431.457,14196.956,30584.236,248565.55,dox_pf,ku80,05,0
2067,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_30.tif,bom,6.121,139559.596,31005.896,88926.705,313973.17,dox_pf,ku80,05,0
2068,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_31.tif,bom,2.869,39031.584,17050.024,33322.48,225288.781,dox_pf,ku80,05,0
2069,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_32.tif,bom,2.541,34878.847,14116.489,21792.017,174690.612,dox_pf,ku80,05,0
2070,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_33.tif,bom,2.859,36903.524,11749.282,36879.791,145832.849,dox_pf,ku80,05,0
2071,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_34.tif,bom,2.541,39011.965,16155.23,32864.23,234503.516,dox_pf,ku80,05,0
2072,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_4.tif,bom,3.431,52977.089,18395.734,38527.903,359644.031,dox_pf,ku80,05,0
2073,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_5.tif,bom,3.803,49356.222,19774.408,52865.178,265869.169,dox_pf,ku80,05,0
2074,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_6.tif,bom,2.638,45808.911,14370.43,34569.91,208602.837,dox_pf,ku80,05,0
2075,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_7.tif,bom,3.378,64300.643,14733.693,40361.421,217258.551,dox_pf,ku80,05,0
2076,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_8.tif,bom,2.973,68958.769,19131.277,42574.822,243066.6,dox_pf,ku80,05,0
2077,dox-PF-h2ax-647-ku80-564-fak-488-dapi-05_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_9.tif,bom,2.744,56927.872,17305.771,45541.56,208513.378,dox_pf,ku80,05,0
2078,dox-PF-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_0.tif,bom,2.385,35838.278,13871.852,43469.651,190809.147,dox_pf,ku80,06,0
2079,dox-PF-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_1.tif,bom,2.395,48581.88,19074.38,41800.085,145266.817,dox_pf,ku80,06,0
2080,dox-PF-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_10.tif,bom,2.595,29047.892,22489.933,34599.53,170111.107,dox_pf,ku80,06,0
2081,dox-PF-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_11.tif,bom,3.189,46473.388,20591.747,41281.565,247339.27,dox_pf,ku80,06,0
2082,dox-PF-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_12.tif,bom,9.075,140932.477,43197.819,123124.948,548128.718,dox_pf,ku80,06,0
2083,dox-PF-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_13.tif,bom,3.119,27814.284,21323.577,40404.985,238611.628,dox_pf,ku80,06,0
2084,dox-PF-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_14.tif,bom,2.853,47645.083,28494.71,31953.246,264108.33,dox_pf,ku80,06,0
2085,dox-PF-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_15.tif,bom,2.649,36680.931,21150.819,35511.405,246892.251,dox_pf,ku80,06,0
